ZipCode,TotalPopulation,NoInsuranceRate,AsthmaRate,DiabetesRate
75474,"16,010",15.0,10.6,13.7
75475,150,16.7,12.1,15.9
75476,"1,214",12.0,10.5,14.5
75477,854,12.9,10.8,15.2
75478,"1,006",18.3,10.9,15.2
75479,"1,861",11.2,10.8,13.7
75480,"1,582",11.2,10.3,14.7
75481,389,13.6,10.6,12.8
75482,"25,743",15.5,10.6,13.5
75486,"2,698",14.1,11.2,14.2
75487,"1,511",17.7,10.8,14.7
75488,"1,144",11.9,10.4,14.4
75489,"1,028",10.6,10.7,11.1
75490,"2,809",13.3,10.8,12.6
75491,"5,148",11.3,10.5,12.0
75492,562,11.0,10.5,13.3
75493,497,28.5,9.3,13.3
75494,"11,827",14.7,10.4,13.9
75495,"9,061",10.6,10.2,11.1
75496,"3,438",13.9,10.5,13.0
75497,"3,679",13.6,10.4,17.4
75501,"36,423",17.4,11.8,16.8
75503,"25,547",10.5,10.5,12.3
75550,602,14.4,10.4,18.3
75551,"10,372",12.9,11.0,16.0
75554,"1,530",12.9,10.7,15.5
75555,"1,719",11.4,10.4,14.8
75556,"1,131",11.6,10.4,13.1
75558,"1,518",18.6,10.6,15.8
75559,"5,472",12.4,10.7,14.7
75560,920,14.8,11.7,19.7
75561,"4,875",13.5,11.1,14.2
75562,116,14.2,11.6,17.8
75563,"3,794",12.7,10.9,16.1
75565,106,13.3,10.7,11.3
75566,676,15.4,11.4,21.6
75567,"3,770",10.4,10.6,12.0
75568,"2,939",15.2,11.4,17.9
75569,"3,338",16.2,11.5,13.8
75570,"11,315",16.5,9.9,12.0
75571,"2,607",14.7,11.4,17.3
75572,"3,387",12.1,11.1,14.7
75573,275,13.8,11.0,12.9
75574,"1,695",10.2,10.5,12.2
75601,"15,813",17.8,10.8,14.3
75602,"22,041",23.1,11.5,16.9
75603,"5,784",14.2,10.7,16.5
75604,"30,752",16.3,11.0,12.8
75605,"32,909",11.4,10.4,12.2
75630,"2,650",14.1,11.0,20.0
75631,"2,461",12.7,10.7,13.4
75633,"13,558",14.1,10.9,14.3
75638,"5,434",13.5,11.1,16.0
75639,"2,716",13.0,11.1,15.4
75640,"5,438",10.8,10.6,11.6
75641,139,13.2,11.3,18.6
75642,194,13.4,12.4,13.5
75643,"2,046",12.2,10.8,13.5
75644,"11,720",14.9,11.2,15.5
75645,"10,724",13.7,10.9,14.3
75647,"13,485",13.8,11.0,13.8
75650,"10,139",11.2,10.6,10.7
75651,"2,075",11.3,10.9,12.7
75652,"15,956",19.1,10.1,13.2
75654,"12,045",16.9,10.5,14.1
75656,"4,558",15.2,11.3,16.5
75657,"7,923",12.7,11.2,17.6
75658,210,16.3,11.5,14.7
75661,"2,381",13.5,10.8,17.4
75662,"25,002",17.2,10.9,13.9
75667,"1,227",14.8,10.8,15.7
75668,"1,672",13.6,11.2,15.1
75669,589,11.4,10.8,15.0
75670,"16,935",20.1,11.7,16.9
75672,"17,285",13.8,10.7,14.6
75681,"2,674",13.5,11.3,16.3
75682,563,13.5,11.4,13.1
75683,"3,773",14.7,11.0,14.2
75684,"6,744",16.1,10.7,13.9
75686,"13,293",19.2,11.0,16.5
75689,212,19.5,10.3,15.4
75691,"4,025",14.6,10.6,13.7
75692,"5,098",14.4,10.7,14.5
75693,"6,512",13.4,10.9,11.7
75701,"34,502",15.5,10.9,12.9
75702,"26,777",29.1,11.5,18.6
75703,"44,428",10.2,10.1,10.9
75704,"10,075",21.1,10.9,15.5
75705,"2,141",20.3,11.5,20.0
75706,"10,313",26.1,10.8,16.5
75707,"16,620",12.2,10.3,13.1
75708,"8,294",26.2,10.7,15.9
75709,"6,037",13.3,10.5,13.0
75711,135,15.2,9.9,1.5
75750,"3,777",12.8,10.5,13.9
75751,"17,100",17.7,10.4,13.7
75752,"7,439",14.3,10.5,15.0
75754,"6,632",12.9,10.6,13.8
75755,"5,250",14.0,11.2,14.7
75756,"4,458",14.7,10.8,14.6
75757,"13,330",10.6,10.4,11.8
75758,"9,890",11.8,10.6,14.1
75759,122,16.1,11.9,20.8
75760,"2,583",11.9,10.3,14.0
75762,"13,923",9.9,10.2,11.3
75763,"5,663",11.4,10.6,14.6
75764,178,18.5,10.6,13.7
75765,"7,728",11.0,10.5,15.0
75766,"25,382",21.6,10.7,15.8
75770,"2,893",10.4,10.3,13.6
75771,"21,870",12.0,10.4,12.2
75773,"13,559",13.7,10.4,14.3
75778,"3,467",12.9,10.5,14.6
75779,80,10.9,11.9,11.2
75780,481,31.8,8.5,13.0
75782,85,9.4,10.4,11.0
75783,"7,763",13.2,10.7,16.4
75784,542,15.1,11.1,14.4
75785,"10,687",18.3,10.5,14.4
75788,99,15.8,9.6,12.0
75789,"8,045",13.9,10.8,14.4
75790,"4,359",13.1,10.6,12.9
75791,"14,255",10.7,10.5,11.3
75792,"3,595",16.1,11.2,16.6
75801,"16,859",17.2,10.7,15.0
75803,"22,290",19.5,9.8,13.0
75831,"4,865",19.2,10.8,16.8
75833,"3,259",12.8,10.4,15.2
75835,"11,342",17.6,11.3,18.3
75838,525,14.2,10.8,16.3
75839,"5,282",12.2,10.8,14.1
75840,"7,029",14.2,10.6,14.6
75844,"5,144",13.8,11.2,17.3
75845,"2,784",13.3,10.8,15.9
75846,"2,327",17.0,10.3,15.7
75847,"1,547",11.6,10.6,15.6
75848,88,14.5,11.1,13.3
75849,95,12.7,10.6,15.4
75850,596,13.2,10.3,16.3
75851,"4,869",21.6,9.3,14.4
75852,"3,621",27.9,9.0,10.1
75853,970,12.3,10.6,15.5
75855,"2,242",13.2,11.2,19.3
75856,195,11.5,11.2,16.0
75858,100,12.3,11.3,15.1
75859,"2,212",12.1,10.3,15.9
75860,"6,623",19.1,10.2,15.5
75861,"1,410",11.6,10.6,15.2
75862,"9,364",14.5,10.8,17.4
75884,"4,156",43.5,9.9,27.0
75886,"2,959",40.3,10.2,31.7
75901,"28,373",21.2,11.2,16.1
75903,133,19.6,14.4,24.8
75904,"34,680",17.4,11.4,15.1
75925,"3,635",16.1,10.9,15.8
75926,"1,066",11.9,10.7,15.3
75928,"1,181",15.8,12.1,19.2
75929,"1,415",13.3,10.8,18.1
75930,"1,954",12.6,10.9,16.5
75931,"2,446",9.7,10.3,15.4
75932,"1,331",16.4,11.5,21.7
75933,"1,290",14.8,11.5,17.6
75935,"13,060",20.1,10.9,16.2
75936,848,13.8,10.9,16.7
75937,"1,081",15.7,11.4,15.7
75938,"2,432",13.5,11.0,16.4
75939,"3,716",20.6,10.9,17.1
75941,"8,622",22.2,10.3,15.7
75942,125,16.7,13.1,19.4
75943,"1,300",11.3,10.5,12.1
75944,"1,138",12.8,11.0,17.4
75946,"3,452",13.2,10.9,15.4
75948,"5,582",11.7,10.6,17.7
75949,"8,052",13.9,11.5,14.4
75951,"14,370",16.7,11.4,18.3
75954,"3,233",17.3,11.2,15.6
75956,"7,435",15.1,11.4,17.5
75959,821,11.8,10.3,16.5
75960,816,18.4,11.0,16.3
75961,"15,656",17.8,11.7,14.4
75962,"2,712",17.4,12.6,2.1
75964,"19,986",23.1,10.7,15.5
75965,"17,652",13.3,10.9,11.7
75966,"4,209",15.9,11.8,19.0
75968,"1,819",13.4,11.4,14.2
75969,"4,301",17.8,11.2,15.6
75972,"5,899",18.8,11.8,22.1
75973,"2,290",14.7,11.4,18.3
75974,"2,860",19.9,11.2,15.8
75975,"3,373",15.1,11.4,17.0
75976,"1,047",16.3,11.8,15.9
75977,570,15.8,12.5,23.8
75979,"10,354",19.9,10.6,16.7
75980,"2,453",13.9,11.4,16.3
76001,"34,102",12.9,10.2,11.1
76002,"35,021",14.0,10.2,11.2
76005,"4,412",7.9,8.9,8.4
76006,"25,320",15.2,10.9,10.3
76008,"21,844",7.6,9.7,8.2
76009,"23,376",21.6,10.4,13.5
76010,"55,894",33.4,10.6,14.6
76011,"23,158",22.0,10.8,12.2
76012,"27,080",16.4,10.0,12.3
76013,"36,535",14.1,10.3,10.1
76014,"35,954",25.7,10.5,14.8
76015,"17,185",17.9,10.5,12.6
76016,"31,091",10.1,9.8,11.3
76017,"45,745",13.4,10.4,11.6
76018,"27,784",17.4,10.1,12.1
76020,"33,469",13.0,10.6,12.0
76021,"35,265",11.3,10.0,10.7
76022,"14,692",14.3,10.4,10.9
76023,"6,825",13.1,10.6,12.7
76028,"74,023",12.2,10.3,10.8
76031,"18,398",21.3,10.6,14.4
76033,"27,243",16.4,10.5,12.8
76034,"25,988",5.7,9.2,10.0
76035,"2,649",10.7,10.1,10.1
76036,"31,589",15.2,10.5,11.1
76039,"39,997",12.0,9.7,9.8
76040,"31,899",16.0,10.3,11.7
76041,395,16.8,9.9,12.8
76043,"7,060",13.1,10.2,12.7
76044,"5,715",12.4,10.5,10.4
76048,"25,764",13.6,10.1,13.6
76049,"30,784",10.1,9.7,12.2
76050,"7,315",13.3,10.8,13.0
76051,"49,969",11.2,9.6,9.4
76052,"26,675",10.0,9.9,8.0
76053,"31,935",16.8,10.3,11.5
76054,"12,120",9.1,9.7,11.2
76055,"3,076",16.9,10.3,14.0
76058,"20,940",17.1,10.8,12.7
76059,"4,928",19.4,10.5,13.0
76060,"8,653",13.3,10.4,11.6
76061,192,13.2,9.5,11.6
76063,"76,914",12.0,10.2,10.3
76064,"1,929",12.6,10.2,10.6
76065,"42,827",11.3,10.1,9.9
76066,"3,816",10.8,10.4,11.6
76067,"20,473",18.5,10.7,14.5
76070,601,9.7,9.8,10.2
76071,"4,220",16.2,10.5,12.0
76073,"6,579",11.9,10.3,11.3
76077,555,12.7,10.3,13.9
76078,"9,979",14.2,10.4,11.3
76082,"21,514",13.7,10.7,11.7
76084,"11,979",18.5,9.8,10.8
76085,"12,249",14.2,10.7,12.4
76086,"21,429",14.9,10.5,11.6
76087,"33,346",10.8,10.1,10.8
76088,"13,794",11.5,10.4,11.5
76092,"31,924",6.0,9.0,9.0
76093,"2,271",14.6,10.8,12.8
76102,"13,236",17.5,9.8,10.3
76103,"15,394",29.1,10.6,16.4
76104,"21,571",27.3,11.2,16.3
76105,"23,445",36.1,11.0,18.6
76106,"36,521",42.1,10.0,17.0
76107,"31,591",13.4,10.0,10.5
76108,"46,170",16.0,10.2,10.7
76109,"25,373",9.0,9.8,7.7
76110,"29,858",28.7,9.6,13.3
76111,"22,512",32.2,9.7,14.4
76112,"43,132",21.8,11.6,16.4
76114,"26,676",27.4,10.2,14.3
76115,"20,956",40.0,10.2,16.5
76116,"51,639",19.7,10.8,13.3
76117,"33,398",27.5,10.1,14.0
76118,"16,537",15.5,10.3,11.6
76119,"50,850",33.1,11.5,19.5
76120,"19,240",15.1,11.0,11.6
76123,"37,981",15.4,10.5,11.6
76126,"25,444",9.9,9.9,10.3
76127,"2,214",20.9,12.8,9.0
76129,"2,579",12.2,11.2,1.6
76131,"48,515",14.6,9.8,9.2
76132,"26,249",12.9,10.2,11.1
76133,"51,811",19.7,10.4,13.1
76134,"27,362",22.8,10.7,14.3
76135,"22,009",17.1,10.5,12.0
76137,"60,555",14.9,10.0,10.1
76140,"32,623",23.0,10.8,13.7
76148,"23,587",15.7,10.1,11.3
76155,"5,647",13.7,10.3,8.2
76164,"15,602",42.8,9.4,18.0
76177,"23,001",11.3,9.6,7.5
76179,"68,333",14.6,10.0,9.6
76180,"37,087",14.7,10.2,10.8
76182,"31,117",10.1,9.9,10.2
76201,"27,610",16.1,10.8,6.7
76203,224,17.0,10.4,2.1
76205,"18,969",15.4,10.4,9.6
76207,"16,097",14.3,9.8,11.3
76208,"27,084",15.5,10.1,11.6
76209,"28,088",16.2,10.4,10.2
76210,"46,211",11.6,9.9,9.7
76225,"3,789",12.0,10.4,11.3
76226,"37,214",7.4,9.5,8.4
76227,"47,118",10.8,10.2,8.6
76228,"1,001",10.4,10.3,12.9
76230,"9,992",13.8,10.5,13.5
76233,"3,719",11.6,10.2,11.1
76234,"18,755",14.4,10.2,12.4
76238,447,12.2,9.9,12.9
76239,"1,022",10.8,10.3,13.2
76240,"28,349",17.0,10.4,13.6
76244,"77,154",11.1,9.8,8.5
76245,"1,954",11.8,10.5,16.4
76247,"17,178",10.5,9.9,8.9
76248,"40,894",7.6,9.6,9.4
76249,"9,411",12.3,10.2,10.0
76250,945,8.6,10.1,10.1
76251,719,10.0,10.3,12.9
76252,"2,851",9.4,9.9,10.9
76253,191,8.3,10.3,11.5
76255,"5,448",15.0,10.5,15.2
76258,"7,409",14.8,9.9,11.7
76259,"6,321",10.2,9.8,8.7
76261,242,12.9,11.1,14.4
76262,"42,592",8.4,9.5,8.4
76264,"1,497",11.4,10.8,14.7
76265,"1,585",12.5,10.5,13.6
76266,"16,779",12.4,10.1,10.4
76267,147,11.6,9.3,14.9
76268,220,12.3,9.2,11.9
76270,"2,217",12.3,10.4,13.8
76271,"1,879",11.9,10.2,11.5
76272,"5,494",13.7,10.2,12.3
76273,"9,857",12.3,10.6,13.0
76301,"15,320",24.2,11.3,18.2
76302,"12,400",15.1,10.7,12.1
76305,"5,151",13.4,10.5,14.0
76306,"14,664",20.3,11.1,15.9
76308,"20,305",12.2,10.5,10.7
76309,"13,053",17.7,10.3,14.1
76310,"20,204",10.9,10.2,11.2
76311,"6,349",12.6,8.6,2.1
76351,"1,817",12.6,10.8,13.3
76354,"11,496",12.7,10.7,12.2
76357,685,11.3,10.5,12.8
76360,"2,886",14.2,10.9,15.3
76363,231,18.0,10.4,15.1
76364,181,16.4,10.6,16.3
76365,"4,775",11.2,10.6,13.3
76366,"2,023",11.6,10.5,13.3
76367,"13,457",17.7,9.6,11.9
76370,238,13.0,10.4,15.2
76371,"1,513",20.1,10.1,15.6
76372,869,11.6,10.3,13.2
76373,161,16.2,11.4,14.8
76374,"3,883",14.8,10.2,14.3
76377,592,10.8,10.9,12.1
76379,519,14.9,10.5,12.7
76380,"3,522",14.3,10.6,15.7
76384,"12,374",20.8,10.6,16.5
76388,200,17.1,10.6,19.2
76389,"1,213",14.9,10.1,12.7
76401,"30,144",14.4,10.6,9.7
76402,980,16.5,12.6,1.8
76424,"8,417",18.4,10.2,14.2
76426,"11,727",18.8,9.9,12.5
76427,643,13.4,10.7,13.4
76429,207,14.0,9.3,16.7
76430,"2,317",10.8,10.2,12.6
76431,"3,517",14.0,10.3,12.7
76432,"1,261",12.6,10.0,14.2
76433,"1,998",9.8,9.9,12.7
76435,691,16.5,10.3,17.2
76436,272,15.7,10.1,13.7
76437,"5,770",12.9,10.6,13.3
76442,"7,573",18.4,10.1,15.2
76443,"1,685",11.8,10.2,15.3
76444,"3,676",17.6,10.1,14.6
76445,323,14.9,10.4,15.9
76446,"8,534",21.4,10.3,15.4
76448,"5,417",14.7,10.2,13.8
76449,"2,542",11.9,10.2,15.0
76450,"13,026",14.7,10.2,13.5
76452,111,23.9,8.7,17.2
76453,"1,177",10.6,10.4,15.2
76454,"1,492",19.4,10.4,16.1
76455,804,19.2,10.0,16.5
76457,"3,770",12.6,10.2,13.6
76458,"6,042",19.0,10.1,13.3
76459,184,12.6,10.5,15.6
76460,394,11.4,10.4,14.9
76462,"3,820",11.3,10.3,11.3
76463,499,12.0,10.2,13.2
76464,505,9.8,10.1,13.5
76466,156,15.6,9.8,12.6
76469,88,11.2,9.9,15.5
76470,"3,072",16.9,10.7,15.1
76471,"1,712",14.8,10.9,16.5
76472,"1,432",11.0,9.9,13.0
76474,237,9.3,10.5,15.0
76475,877,16.1,10.0,14.3
76476,"3,056",11.5,10.5,11.5
76481,196,12.8,10.2,15.6
76483,963,12.6,10.3,14.9
76484,"1,020",11.2,9.8,13.1
76486,"1,273",12.9,10.3,13.5
76487,"3,238",13.3,10.9,13.6
76490,99,13.3,10.7,11.4
76491,387,12.5,10.4,14.8
76501,"16,987",20.3,11.2,17.7
76502,"47,297",13.0,10.5,12.4
76504,"24,682",19.7,11.1,15.3
76511,"2,451",19.3,9.9,14.4
76513,"43,698",15.2,10.5,11.8
76518,"1,220",16.4,9.6,14.9
76519,560,13.7,9.8,14.4
76520,"8,068",19.0,10.3,17.0
76522,"41,123",14.0,10.8,11.5
76523,181,12.2,10.5,15.0
76524,"2,700",16.1,10.9,15.1
76525,"1,021",13.2,10.4,14.3
76527,"4,688",15.9,9.9,11.9
76528,"18,773",14.8,11.0,12.5
76530,"2,654",16.6,10.0,14.1
76531,"4,695",14.5,10.4,15.8
76534,"2,659",13.4,10.6,13.4
76537,"10,943",19.1,10.0,9.9
76538,952,12.2,10.6,14.1
76539,"8,960",11.9,10.6,14.1
76541,"19,641",23.1,11.7,16.4
76542,"53,312",15.1,11.2,12.3
76543,"30,545",18.1,11.8,14.4
76544,"28,404",17.8,9.9,3.7
76548,"32,714",13.6,10.8,12.1
76549,"56,199",16.4,11.4,11.7
76550,"12,840",14.9,10.4,14.1
76554,"2,139",13.8,10.6,11.0
76556,"1,503",12.3,10.3,14.7
76557,"5,318",15.3,10.8,14.2
76559,"6,354",13.5,10.9,11.5
76561,"1,062",13.6,10.2,12.7
76565,73,11.0,11.0,18.1
76566,355,11.4,10.5,13.4
76567,"9,163",18.9,10.5,15.4
76569,"2,661",15.1,10.5,13.5
76570,"2,376",19.3,10.8,18.6
76571,"8,937",9.7,10.0,12.0
76574,"19,366",20.6,10.0,14.1
76577,"3,262",13.0,10.0,13.3
76578,"1,817",14.0,9.8,11.9
76579,"5,120",13.8,10.6,12.3
76596,"1,159",27.2,16.0,14.7
76597,"3,233",32.5,9.7,19.2
76598,440,28.3,15.9,12.7
76599,"1,367",23.0,15.5,12.6
76621,996,11.9,10.4,11.9
76622,"1,148",13.7,10.9,14.9
76623,208,21.2,9.6,13.6
76624,"2,487",11.9,10.4,11.8
76626,"1,662",13.7,11.1,13.9
76627,"1,687",12.8,10.7,13.3
76628,87,15.3,11.7,11.0
76629,"1,980",12.6,10.6,13.9
76630,"1,878",12.3,10.2,11.5
76631,394,11.5,10.5,13.9
76632,"1,544",20.8,9.7,14.9
76633,"5,665",9.7,10.1,10.4
76634,"7,313",14.4,10.1,14.9
76635,"1,138",21.2,10.8,16.6
76636,"1,502",12.3,10.6,12.8
76637,485,10.0,9.6,12.4
76638,"3,130",8.4,9.9,10.1
76639,"1,621",16.0,11.2,15.7
76640,"3,063",14.1,10.6,14.1
76641,"1,761",17.4,10.6,14.7
76642,"6,641",15.6,10.3,13.8
76643,"16,044",10.8,9.9,12.0
76645,"11,274",20.7,10.1,14.3
76648,"2,520",14.3,11.3,16.9
76649,762,14.3,10.5,16.0
76651,"3,373",16.5,10.6,13.8
76652,"1,078",12.7,10.7,15.5
76653,"1,145",11.7,10.8,14.6
76654,132,12.8,10.2,11.2
76655,"10,227",10.3,10.1,10.7
76656,"2,229",11.3,10.3,13.3
76657,"11,444",12.8,9.8,11.6
76660,484,16.7,10.5,17.0
76661,"7,982",20.6,12.4,17.0
76664,"3,269",14.6,11.1,15.0
76665,"2,390",15.3,10.3,15.1
76666,305,15.8,10.1,12.5
76667,"10,801",21.0,11.1,17.9
76670,"1,512",17.2,10.3,14.2
76671,"1,988",13.7,10.1,14.8
76673,"1,176",15.7,11.2,15.5
76676,315,18.6,10.6,16.7
76678,111,18.4,10.7,16.5
76679,"1,442",15.6,10.9,15.8
76680,284,17.5,10.2,14.3
76681,520,20.4,10.5,16.7
76682,"2,798",13.3,10.6,13.5
76685,91,21.3,10.0,17.7
76686,242,12.3,10.3,16.6
76687,"1,500",11.4,10.1,15.3
76689,"3,991",13.2,10.4,12.6
76690,"1,473",17.5,10.1,13.9
76691,"6,588",12.6,10.6,12.4
76692,"10,562",13.3,10.6,15.3
76693,"1,866",15.6,10.8,14.5
76701,"1,674",21.2,11.5,12.1
76704,"7,220",23.9,13.3,24.4
76705,"31,736",20.7,10.9,14.3
76706,"39,303",19.9,11.2,10.5
76707,"16,227",28.7,11.1,16.9
76708,"28,499",19.3,10.5,13.3
76710,"24,874",16.2,10.4,13.1
76711,"9,806",28.4,9.9,15.0
76712,"27,800",10.4,9.7,11.1
76798,"2,473",16.0,12.5,2.0
76801,"25,401",17.6,10.4,14.2
76802,"5,503",13.0,10.3,13.9
76820,104,7.4,9.4,15.9
76821,"4,618",17.5,9.9,14.7
76823,"2,784",13.8,10.2,14.6
76825,"6,592",19.0,10.0,15.9
76827,390,10.2,10.8,14.1
76828,175,12.4,11.3,15.8
76832,551,15.0,10.6,17.0
76834,"4,991",14.6,10.4,16.4
76837,"2,313",24.8,8.6,12.2
76841,73,14.5,10.5,18.8
76842,218,12.3,9.6,15.2
76844,"3,334",13.9,9.9,13.9
76845,183,12.1,10.2,15.3
76848,68,12.3,10.5,17.3
76849,"3,482",18.1,10.2,16.4
76852,215,16.5,9.9,18.9
76853,"1,543",16.5,9.9,15.7
76854,377,12.7,10.2,18.1
76856,"3,574",14.6,9.6,14.7
76857,"1,829",11.2,10.2,14.6
76858,213,21.1,9.9,17.8
76859,"1,905",19.8,9.8,17.8
76861,"2,116",16.8,9.3,12.5
76862,230,12.6,10.7,17.8
76864,707,10.9,10.1,15.8
76865,123,12.3,9.2,17.4
76866,627,17.9,9.8,17.5
76870,59,9.2,10.4,13.7
76871,648,14.3,10.5,16.7
76872,602,12.7,10.8,18.0
76873,65,12.0,10.7,17.0
76875,604,13.9,9.8,14.0
76877,"4,374",20.4,10.5,14.3
76878,"1,492",13.6,10.1,15.7
76882,309,11.6,10.4,16.5
76884,117,13.2,9.4,16.2
76885,133,11.0,9.6,14.2
76887,118,14.7,9.9,16.9
76888,117,10.3,9.7,15.9
76890,878,12.4,10.0,14.4
76901,"31,084",19.2,9.9,13.3
76903,"32,215",27.3,9.8,16.8
76904,"36,736",12.9,9.6,10.4
76905,"13,635",20.6,9.8,12.6
76908,"1,515",13.9,9.2,1.6
76909,195,15.4,10.7,1.6
76930,115,12.1,10.4,14.5
76932,"3,379",25.4,9.1,14.1
76933,"1,319",15.5,10.1,15.1
76934,"1,336",15.2,10.2,12.0
76935,"1,714",9.5,9.6,12.4
76936,"2,357",21.9,9.3,15.5
76937,122,11.8,10.7,11.4
76940,128,19.2,8.9,11.9
76941,"1,273",14.6,9.8,13.3
76943,"3,027",27.4,9.5,17.2
76945,"1,745",15.7,10.3,17.4
76950,"3,379",26.4,9.4,17.9
76951,"1,372",14.7,9.3,11.4
76955,137,13.4,9.9,10.9
76958,301,13.9,10.4,13.3
77002,"19,844",17.0,8.1,6.9
77003,"11,874",17.2,8.7,10.8
77004,"37,005",13.9,10.0,11.2
77005,"28,241",6.8,8.1,7.5
77006,"24,129",8.8,8.2,6.5
77007,"42,908",8.8,8.1,5.5
77008,"36,631",9.9,8.5,7.2
77009,"36,425",24.9,8.7,13.4
77010,883,10.8,9.2,10.7
77011,"16,841",39.5,8.5,18.5
77012,"18,397",42.1,8.7,17.4
77013,"16,815",38.2,9.6,18.4
77014,"35,161",23.6,10.2,15.1
77015,"57,106",33.8,9.4,15.2
77016,"29,966",29.3,11.3,22.8
77017,"31,659",39.0,8.8,17.2
77018,"27,870",13.9,8.8,10.6
77019,"24,136",9.1,8.5,7.7
77020,"24,846",35.9,9.7,19.2
77021,"28,055",18.2,11.1,17.5
77022,"28,748",37.0,9.5,19.1
77023,"26,780",32.3,8.5,15.1
77024,"39,565",7.8,8.2,9.7
77025,"28,510",10.6,8.4,9.8
77026,"23,405",32.5,11.1,22.5
77027,"18,987",8.7,8.4,7.1
77028,"18,701",29.1,11.5,21.7
77029,"17,044",36.2,9.7,19.4
77030,"13,221",8.2,7.9,7.4
77031,"15,678",31.9,9.8,17.4
77032,"13,497",32.7,10.9,16.6
77033,"28,369",29.9,11.7,23.4
77034,"38,186",32.5,9.2,14.3
77035,"37,417",25.4,10.0,15.0
77036,"75,870",40.3,9.5,17.9
77037,"19,569",46.4,9.2,18.0
77038,"30,483",36.9,9.5,16.9
77039,"28,740",43.4,9.4,18.7
77040,"49,524",25.4,9.3,13.7
77041,"35,958",21.2,8.5,13.9
77042,"41,177",18.5,9.7,11.2
77043,"26,281",20.0,8.7,11.8
77044,"55,665",22.8,9.7,11.8
77045,"32,411",29.2,10.2,17.9
77046,"1,742",9.0,8.5,7.8
77047,"32,088",17.0,10.3,13.1
77048,"20,536",20.8,11.3,17.8
77049,"38,788",28.9,9.4,12.9
77050,"5,004",38.5,10.7,22.2
77051,"18,323",22.8,12.5,22.3
77053,"30,350",29.3,10.4,17.1
77054,"24,419",11.3,9.2,7.7
77055,"42,766",24.8,8.8,12.6
77056,"24,115",9.7,8.3,9.0
77057,"43,669",20.0,8.9,10.4
77058,"19,442",13.5,9.1,10.0
77059,"18,568",7.7,8.2,10.1
77060,"42,707",44.4,10.4,17.8
77061,"23,398",33.6,9.5,17.2
77062,"25,095",12.4,8.8,11.0
77063,"38,298",17.8,9.1,10.7
77064,"48,243",20.8,9.0,12.9
77065,"37,144",16.7,9.4,11.9
77066,"34,443",24.4,9.2,14.3
77067,"31,729",31.1,10.2,16.0
77068,"11,764",17.8,9.5,13.6
77069,"19,299",13.3,9.5,13.2
77070,"52,943",16.4,9.4,11.9
77071,"26,949",20.1,10.1,16.3
77072,"56,271",29.6,9.1,18.1
77073,"46,071",27.6,9.9,12.9
77074,"40,199",36.3,9.5,16.6
77075,"38,873",30.7,9.1,14.5
77076,"32,349",44.1,9.4,18.9
77077,"61,302",12.9,9.1,10.2
77078,"14,855",31.0,11.3,20.8
77079,"36,404",10.3,8.8,9.0
77080,"45,428",34.1,9.1,14.9
77081,"48,293",40.1,9.8,15.9
77082,"57,493",17.7,9.7,13.3
77083,"73,763",21.3,9.2,16.3
77084,"109,808",21.8,9.1,12.4
77085,"17,785",33.1,10.0,17.3
77086,"29,366",32.7,9.5,16.3
77087,"34,654",37.7,9.1,17.7
77088,"54,320",28.9,10.4,18.2
77089,"56,994",21.1,8.7,12.8
77090,"42,285",20.3,10.9,12.8
77091,"28,020",30.2,10.8,19.2
77092,"34,903",28.9,9.2,14.0
77093,"47,736",45.6,9.6,20.0
77094,"11,150",8.4,8.2,9.8
77095,"71,206",13.8,9.0,10.9
77096,"34,510",15.3,9.5,12.4
77098,"15,717",8.3,8.3,6.8
77099,"49,849",29.1,9.6,17.6
77204,"4,280",14.8,9.9,2.5
77301,"35,923",28.0,9.9,13.5
77302,"19,384",18.7,9.9,12.9
77303,"20,974",20.4,10.4,13.5
77304,"35,969",12.9,9.8,11.0
77306,"15,127",27.5,10.0,13.3
77316,"30,598",10.0,9.8,10.5
77318,"17,518",12.4,9.9,12.5
77320,"37,325",19.6,9.7,14.4
77326,137,12.8,10.9,12.0
77327,"32,269",28.7,10.5,14.9
77328,"17,071",22.8,10.7,15.2
77331,"6,953",13.2,10.9,16.8
77334,139,15.9,11.1,16.4
77335,"1,937",15.3,10.8,15.9
77336,"14,881",15.5,10.2,12.8
77338,"45,031",21.3,10.1,13.3
77339,"43,076",12.5,9.4,10.7
77340,"35,020",17.7,10.9,11.0
77345,"27,258",7.8,8.8,9.2
77346,"71,119",13.5,9.4,10.4
77350,264,16.2,11.4,18.0
77351,"37,353",18.3,10.7,16.9
77354,"40,625",12.6,9.6,10.5
77355,"29,300",14.9,10.1,12.1
77356,"32,136",9.1,9.7,12.5
77357,"30,339",23.3,10.2,13.3
77358,"4,817",12.4,10.4,13.4
77359,679,12.8,11.0,15.3
77360,"5,603",15.1,11.4,17.7
77362,"7,007",14.1,9.9,11.8
77363,"3,820",16.4,10.6,13.5
77364,"2,312",11.2,10.6,17.8
77365,"42,086",21.1,10.0,12.5
77367,287,14.7,10.9,19.1
77369,736,15.9,11.4,16.6
77371,"7,870",19.5,11.1,15.1
77372,"13,306",19.5,10.5,13.3
77373,"63,413",18.8,9.6,11.6
77374,407,13.3,11.0,14.4
77375,"65,365",14.5,9.2,10.0
77376,468,13.7,11.0,15.8
77377,"39,711",11.7,8.9,9.8
77378,"17,417",20.5,10.3,13.3
